3579,2008-02-02 13:30:44,116.40048,39.9035
3579,2008-02-02 13:30:45,116.40049,39.90341
3579,2008-02-02 13:30:46,116.40049,39.90334
3579,2008-02-02 13:30:47,116.40049,39.90328
3579,2008-02-02 13:30:48,116.40049,39.90321
3579,2008-02-02 13:30:49,116.40048,39.90314
3579,2008-02-02 13:30:50,116.40048,39.90305
3579,2008-02-02 13:30:51,116.40048,39.90298
3579,2008-02-02 13:30:52,116.40048,39.9029
3579,2008-02-02 13:30:53,116.40047,39.90282
3579,2008-02-02 13:30:54,116.40048,39.90272
3579,2008-02-02 13:30:55,116.40048,39.90264
3579,2008-02-02 13:30:56,116.40047,39.90256
3579,2008-02-02 13:30:57,116.40048,39.90248
3579,2008-02-02 13:30:58,116.40049,39.90239
3579,2008-02-02 13:31:00,116.40051,39.90225
3579,2008-02-02 13:31:01,116.40053,39.90218
3579,2008-02-02 13:31:02,116.40053,39.90213
3579,2008-02-02 13:31:03,116.40052,39.90211
3579,2008-02-02 13:31:04,116.40052,39.90207
3579,2008-02-02 13:31:05,116.4005,39.90205
3579,2008-02-02 13:31:06,116.40049,39.90203
3579,2008-02-02 13:31:07,116.40049,39.90201
3579,2008-02-02 13:31:08,116.40049,39.90198
3579,2008-02-02 13:31:10,116.40048,39.90192
3579,2008-02-02 13:31:11,116.40048,39.90189
3579,2008-02-02 13:31:12,116.40047,39.90184
3579,2008-02-02 13:31:13,116.40045,39.90181
3579,2008-02-02 13:31:14,116.40045,39.90178
3579,2008-02-02 13:31:15,116.40045,39.90173
3579,2008-02-02 13:31:16,116.40046,39.90167
3579,2008-02-02 13:31:17,116.40046,39.9016
3579,2008-02-02 13:31:18,116.40046,39.90151
3579,2008-02-02 13:31:19,116.40046,39.90144
3579,2008-02-02 13:31:20,116.40047,39.90135
3579,2008-02-02 13:31:21,116.40047,39.90128
3579,2008-02-02 13:31:22,116.40046,39.90121
3579,2008-02-02 13:31:22,116.40046,39.90121
3579,2008-02-02 13:31:23,116.40045,39.90115
3579,2008-02-02 13:31:24,116.40044,39.90108
3579,2008-02-02 13:31:25,116.40046,39.90102
3579,2008-02-02 13:31:26,116.40048,39.90095
3579,2008-02-02 13:31:27,116.4005,39.90087
3579,2008-02-02 13:31:28,116.40051,39.90079
3579,2008-02-02 13:31:29,116.40052,39.90071
3579,2008-02-02 13:31:30,116.40053,39.90063
3579,2008-02-02 13:31:31,116.40053,39.90055
3579,2008-02-02 13:31:32,116.40054,39.90047
3579,2008-02-02 13:31:33,116.40055,39.90038
3579,2008-02-02 13:31:34,116.40053,39.9003
3579,2008-02-02 13:31:35,116.40052,39.90021
3579,2008-02-02 13:31:36,116.40051,39.90012
3579,2008-02-02 13:31:37,116.40046,39.90005
3579,2008-02-02 13:31:38,116.40049,39.89996
3579,2008-02-02 13:31:39,116.40051,39.8999
3579,2008-02-02 13:31:40,116.40052,39.89983
3579,2008-02-02 13:31:41,116.40053,39.89977
3579,2008-02-02 13:31:43,116.40047,39.89975
3579,2008-02-02 13:31:45,116.40042,39.8998
3579,2008-02-02 13:31:46,116.40042,39.8998
3579,2008-02-02 13:31:49,116.40047,39.89979
3579,2008-02-02 13:31:51,116.40049,39.89978
3579,2008-02-02 13:31:52,116.4005,39.89978
3579,2008-02-02 13:31:53,116.40051,39.89978
3579,2008-02-02 13:31:54,116.40052,39.89978
3579,2008-02-02 13:31:55,116.40052,39.89978
3579,2008-02-02 13:31:56,116.40053,39.89978
3579,2008-02-02 13:31:57,116.40054,39.89978
3579,2008-02-02 13:31:58,116.40054,39.89978
3579,2008-02-02 13:31:59,116.40055,39.89978
3579,2008-02-02 13:32:00,116.40055,39.89978
3579,2008-02-02 13:32:01,116.40055,39.89978
3579,2008-02-02 13:32:02,116.40055,39.89979
3579,2008-02-02 13:32:03,116.40056,39.89979
3579,2008-02-02 13:32:04,116.40056,39.89979
3579,2008-02-02 13:32:05,116.40056,39.89979
3579,2008-02-02 13:32:07,116.40056,39.8998
3579,2008-02-02 13:32:08,116.40056,39.8998
3579,2008-02-02 13:32:09,116.40056,39.8998
3579,2008-02-02 13:32:10,116.40056,39.8998
3579,2008-02-02 13:32:11,116.40056,39.89981
3579,2008-02-02 13:32:12,116.40056,39.89981
3579,2008-02-02 13:32:13,116.40056,39.89981
3579,2008-02-02 13:32:14,116.40056,39.89981
3579,2008-02-02 13:32:15,116.40055,39.89981
3579,2008-02-02 13:32:16,116.40055,39.89981
3579,2008-02-02 13:32:17,116.40055,39.89981
3579,2008-02-02 13:32:18,116.40055,39.89981
3579,2008-02-02 13:32:19,116.40055,39.89981
3579,2008-02-02 13:32:20,116.40055,39.89981
3579,2008-02-02 13:32:21,116.40055,39.89981
3579,2008-02-02 13:32:22,116.40055,39.89981
3579,2008-02-02 13:32:23,116.40055,39.89982
3579,2008-02-02 13:32:24,116.40055,39.89981
3579,2008-02-02 13:32:25,116.40055,39.89981
3579,2008-02-02 13:32:26,116.40054,39.89981
3579,2008-02-02 13:32:27,116.40054,39.89981
3579,2008-02-02 13:32:28,116.40054,39.89981
3579,2008-02-02 13:32:29,116.40054,39.89981
3579,2008-02-02 13:32:30,116.40054,39.89981
3579,2008-02-02 13:32:31,116.40054,39.89981
3579,2008-02-02 13:32:32,116.40054,39.89981
3579,2008-02-02 13:32:33,116.40054,39.89981
3579,2008-02-02 13:32:34,116.40054,39.89981
3579,2008-02-02 13:32:35,116.40054,39.89981
3579,2008-02-02 13:32:38,116.40054,39.89981
3579,2008-02-02 13:32:39,116.40054,39.89981
3579,2008-02-02 13:32:40,116.40054,39.89981
3579,2008-02-02 13:32:41,116.40054,39.89981
3579,2008-02-02 13:32:42,116.40054,39.89981
3579,2008-02-02 13:32:43,116.40054,39.89981
3579,2008-02-02 13:32:44,116.40054,39.89981
3579,2008-02-02 13:32:45,116.40053,39.89981
3579,2008-02-02 13:32:47,116.40053,39.89981
3579,2008-02-02 13:32:48,116.40053,39.8998
3579,2008-02-02 13:32:49,116.40054,39.8998
3579,2008-02-02 13:32:50,116.40054,39.8998
3579,2008-02-02 13:32:51,116.40054,39.8998
3579,2008-02-02 13:32:52,116.40054,39.8998
3579,2008-02-02 13:32:53,116.40054,39.8998
3579,2008-02-02 13:32:54,116.40054,39.8998
3579,2008-02-02 13:32:55,116.40054,39.8998
3579,2008-02-02 13:32:57,116.40054,39.89978
3579,2008-02-02 13:32:58,116.40054,39.89975
3579,2008-02-02 13:32:59,116.40054,39.89972
3579,2008-02-02 13:33:00,116.40054,39.89968
3579,2008-02-02 13:33:02,116.40055,39.89958
3579,2008-02-02 13:33:04,116.40055,39.89946
3579,2008-02-02 13:33:05,116.40055,39.89941
3579,2008-02-02 13:33:06,116.40054,39.89936
3579,2008-02-02 13:33:08,116.40054,39.89927
3579,2008-02-02 13:33:11,116.40056,39.8991
3579,2008-02-02 13:33:14,116.40056,39.89892
3579,2008-02-02 13:33:16,116.40057,39.8988
3579,2008-02-02 13:33:21,116.40059,39.89852
3579,2008-02-02 13:33:22,116.4006,39.89846
3579,2008-02-02 13:33:23,116.40061,39.89841
3579,2008-02-02 13:33:24,116.40062,39.89837
3579,2008-02-02 13:33:25,116.40062,39.89833
3579,2008-02-02 13:33:26,116.40062,39.89829
3579,2008-02-02 13:33:27,116.40062,39.89825
3579,2008-02-02 13:33:28,116.40061,39.8982
3579,2008-02-02 13:33:29,116.4006,39.89814
3579,2008-02-02 13:33:30,116.40058,39.89808
3579,2008-02-02 13:33:31,116.40056,39.89802
3579,2008-02-02 13:33:32,116.40055,39.89795
3579,2008-02-02 13:33:33,116.40053,39.89788
3579,2008-02-02 13:33:34,116.40051,39.89781
3579,2008-02-02 13:33:35,116.40049,39.89774
3579,2008-02-02 13:33:36,116.40046,39.89768
3579,2008-02-02 13:33:37,116.40044,39.89762
3579,2008-02-02 13:33:38,116.40042,39.89757
3579,2008-02-02 13:33:39,116.40041,39.89752
3579,2008-02-02 13:33:40,116.4004,39.89749
3579,2008-02-02 13:33:41,116.40039,39.89746
3579,2008-02-02 13:33:42,116.40039,39.89744
3579,2008-02-02 13:33:43,116.40038,39.89741
3579,2008-02-02 13:33:44,116.40038,39.89738
3579,2008-02-02 13:33:45,116.40038,39.89734
3579,2008-02-02 13:33:46,116.40038,39.89729
3579,2008-02-02 13:33:47,116.40038,39.89724
3579,2008-02-02 13:33:48,116.40037,39.89719
3579,2008-02-02 13:33:49,116.40037,39.89713
